Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
11.13698006,3318.691345,36.29003906
10.48684025,3059.490231,34.51636887
11.12506962,3314.835629,37.99139023
11.37761021,3390.086181,40.58164978
10.93636036,3249.507035,35.69720078
11.44172001,3407.082375,40.09907913
10.85836983,3220.110738,38.66246033
11.4193697,3401.25111,41.50062943
11.88191032,3502.381077,42.52531815
12.66874027,3589.591312,42.85914993
12.01515961,3524.28767,42.99517059
11.43929958,3406.45571,42.79502106
11.04117966,3286.788279,44.51272964
10.27476978,2951.447205,45.87858963
10.21090984,2916.419582,48.21834946
11.49602032,3420.834985,47.59543991
10.83403015,3210.640765,48.02584076
11.08823013,3302.711815,48.38185883
11.75949955,3479.495895,49.74549103
12.40219975,3571.085135,52.79838943
12.71520042,3591.724323,54.78049088
13.01599979,3600,53.56570053
13.55735016,3600,57.73701096
13.4327898,3600,57.57817841
12.91106987,3597.250054,57.55118942
12.20413971,3550.18584,57.36244965
11.98120022,3518.996329,58.50080109
12.9732399,3597.849267,59.33301926
13.55986023,3600,56.10354996
13.41679955,3600,55.10206985
13.06396961,3600,59.45827103
12.47146988,3576.936962,61.05025101
13.06120014,3600,62.9426384
12.55737019,3583.169788,55.86378098
11.8906002,3503.904093,56.97406006
11.30628014,3370.191394,56.19977188
11.48497009,3418.083592,58.74816895
11.56424046,3437.292326,54.9936409
11.51729965,3426.065748,59.22616959
12.52968979,3581.284098,58.51927185
12.80389977,3594.916213,58.30733871
12.11264992,3538.390872,57.0938797
12.04625034,3528.959517,55.88151932
12.01585007,3524.393207,57.58689117
12.34167957,3565.360291,56.74095917
12.25405979,3556.044669,55.17834091
12.08646011,3534.759218,56.93515015
13.35344982,3600,59.52125931
12.99685001,3597.932825,59.2447319
13.20926952,3600,57.35346985
12.47947979,3577.565833,59.58293915
14.23672009,3600,60.46987915
13.9033699,3600,60.83330154
13.67875004,3600,58.51253891
13.13449001,3600,60.41246033
12.88514042,3596.83697,57.58005905
12.74293995,3592.846231,57.32250977
13.53320026,3600,57.48733139
13.44425011,3600,56.9875412
12.96164036,3597.779234,58.37055969
12.48779964,3578.208608,59.46871948
13.70394993,3600,56.33535004
12.39416027,3570.357709,55.29058075
12.02923965,3526.423755,52.81489944
12.56013966,3583.352067,55.70912933
11.89630985,3504.897542,55.83309174
11.47906017,3416.6022,56.83924103
11.69740009,3466.846385,56.41786957
11.2700901,3359.694231,58.22486115
10.66413021,3140.503301,57.96669006
11.28761959,3364.812991,60.15945053
11.31472969,3372.6029,59.81361008
10.20958996,2915.683084,60.30693817
11.28964043,3365.398953,63.20843887
11.80607033,3488.519837,62.88684082
12.46813011,3576.671837,61.51021957
12.86380959,3596.424803,63.41915131
13.07063961,3600,64.51396179
12.56449986,3583.636692,63.36545181
13.05665016,3600,64.02670288
13.05877972,3600,61.62311172
11.70320988,3468.059989,63.11672974
11.74085045,3475.7716,61.09569168
11.67858028,3462.872044,60.17121124
11.93342972,3511.21678,62.00049973
12.29273033,3560.30708,61.60179901
13.08708954,3600,59.23300934
11.84611034,3495.965727,58.98149872
12.5613699,3583.432665,60.81584167
11.13825989,3319.103808,60.8612709
11.29277039,3366.304832,63.8771019
12.53623009,3581.740137,68.89261627
11.29300976,3366.374027,66.96568298
12.0510397,3529.664615,64.7596283
11.10455036,3308.119804,62.76108932
10.71000957,3160.149419,62.27391052
12.36268997,3567.412936,63.62841034
12.54397964,3582.272085,63.55308151
13.2621603,3600,63.42166901
11.68881989,3465.042605,62.00262833
11.89673042,3504.970492,59.74021912
12.48046017,3577.642127,60.41794968
11.31647968,3373.100496,56.42010117
11.3659296,3386.899856,56.32701111
12.11861992,3539.202703,59.09231186
12.27600002,3558.492429,59.84426117
12.07979012,3533.815978,57.24356079
12.84053993,3595.90046,59.04238892
11.60721016,3447.196589,60.40491104
10.69756031,3154.870898,59.65021896
8.445441246,1794.458249,55.27112961
8.815410614,2025.741767,44.84357071
9.378342628,2390.179313,51.54782104
8.772309303,1998.370237,55.20967865
7.886534214,1465.70442,44.52750015
9.266494751,2317.008485,46.6178894
9.201926231,2274.89274,41.31515884
9.296949387,2336.907214,33.02215958
11.0145998,3277.572403,26.74110985
11.0679903,3295.922696,26.63382912
10.62981033,3125.457991,28.27946091
10.30340958,2966.774233,24.17938995
11.65077972,3456.880121,24.36594963
11.09146023,3303.786854,26.68061066
12.09333038,3535.722986,28.69144058
11.14379978,3320.885069,27.32263947
10.96426964,3259.680334,29.2005291
10.92096996,3243.819462,28.91494942
11.4324398,3404.673296,31.60276031
11.51895046,3426.467835,32.33115005
11.23738003,3349.969528,33.22372055
12.12413025,3539.946768,36.29590988
12.11198044,3538.299463,33.02547836
11.23618031,3349.608544,34.08744049
12.82390976,3595.477823,35.14289856
11.64702988,3456.060806,32.58216858
11.96537018,3516.462097,34.41275024
11.66366959,3459.676311,34.0526619
11.07040977,3296.739081,32.53619003
11.46879959,3414.013862,35.0843811
10.78507996,3191.162528,33.68637085
10.89710999,3234.892146,33.35736084
10.35173988,2992.110335,33.66648102
11.0718298,3297.217618,35.40346909
11.18922997,3335.240341,40.33221817
10.25298023,2939.628408,39.17705917
10.75076008,3177.157207,38.11381912
10.70555019,3158.263097,41.72552872
9.935194969,2751.145269,40.72597122
9.781479836,2648.573166,48.1064682
10.40217972,3017.853853,47.4382019
10.13370991,2872.475743,51.6430397
10.41053963,3022.052452,49.40525055
10.81443024,3202.911315,49.64319992
10.60956955,3116.443176,48.54689026
10.02503967,2807.572949,49.66017151
10.12473965,2867.254363,49.0501709
10.57024956,3098.627685,49.86185837
10.78985977,3193.090171,47.65095901
10.57260036,3099.704132,48.82664108
11.22187042,3345.27923,50.32976913
11.15314007,3323.873098,51.27333069
10.95672989,3256.949807,50.07632828
10.54104996,3085.13617,52.12329102
10.51282978,3071.883249,54.34756088
10.91938972,3243.232343,53.93362045
11.5951004,3444.441131,58.64163971
11.4457798,3408.130857,59.56241989
12.10830975,3537.796949,60.73765182
12.32011986,3563.181482,61.5605011
12.05163002,3529.751256,62.94824982
11.9758997,3518.152578,64.65440369
11.44989014,3409.189041,65.00393677
11.69120026,3465.544392,66.10662842
11.63671017,3453.792345,68.16433716
11.76723003,3481.021077,68.54345703
11.68603992,3464.455249,65.32807922
11.67990971,3463.154955,64.34287262
12.50004005,3579.134994,65.94558716
11.95600033,3514.941695,65.14827728
12.1114397,3538.225578,65.1770401
11.71422958,3470.344714,65.53753662
12.27219963,3558.073973,65.02300262
12.00807953,3523.200782,63.31523132
11.44441032,3407.777544,65.27232361
11.14768028,3322.128783,65.18998718
11.4921999,3419.886459,66.63436127
11.04312992,3287.458189,66.81182861
10.67245007,3144.105424,65.89443207
11.10997009,3309.902677,68.02535248
10.70691967,3158.842917,65.4135437
11.0736599,3297.833686,67.26299286
10.94419956,3252.382797,65.12618256
11.05677986,3292.122929,64.82086945
11.03324032,3284.052274,65.26187897
10.84887028,3216.431593,64.80835724
10.67063046,3143.319114,64.23082733
11.14962959,3322.752304,64.53695679
10.65608978,3137.005454,64.78881836
10.47432995,3053.460127,65.48091125
10.43579006,3034.617386,63.89474869
10.20952988,2915.649546,63.14678955
10.24300003,2934.16926,66.21071625
10.9655304,3260.135635,67.9104538
10.68245983,3148.415968,68.56861115
10.92403984,3244.958367,67.61591339
11.40931988,3398.596375,66.29416656
11.36225033,3385.890425,65.0629425
11.22492981,3346.208484,65.08265686
10.80856037,3200.578387,64.68534088
10.58479977,3105.267121,65.41589355
11.30910015,3370.997877,66.09380341
11.20827007,3341.124074,68.44275665
11.14680004,3321.846951,67.47653961
10.92494965,3245.295475,64.19814301
11.35342979,3383.459177,63.61931992
11.50304031,3422.570415,62.10565948
11.36118984,3385.598961,61.8367691
11.33615017,3378.650015,62.51831055
11.74526024,3476.657998,62.78071976
11.28658009,3364.511243,65.69080353
11.29281044,3366.316411,65.36499786
11.27223015,3360.322599,62.78899002
11.20670986,3340.64487,61.17573929
10.9140501,3241.244139,59.84347916
10.69268036,3152.791169,59.55718994
11.24584007,3352.506398,57.67990875
10.87909031,3228.061011,56.16411972
10.84280968,3214.073049,56.74621964
10.05576038,2826.287737,55.47428894
10.49466991,3063.242812,55.63378143
9.690763474,2584.340993,54.54549026
9.857700348,2700.402209,55.10483932
10.12504005,2867.429615,54.12554169
9.429924965,2423.996423,52.86128998
10.21527958,2918.854257,54.87779999
9.05489254,2179.436527,55.32907104
9.673844337,2572.049239,53.61579895
9.656394005,2559.267453,56.53927994
10.10266018,2854.298967,56.16862869
9.012893677,2152.306263,56.76161957
9.321019173,2352.648021,58.01034927
7.800780773,1418.059921,60.22874069
7.503261089,1259.672553,57.38177109
6.94291687,990.4976517,48.75054169
7.923339844,1486.40688,56.45426941
7.170770168,1094.75333,45.18175125
7.16553688,1092.28228,51.46931076
7.265896797,1140.32325,48.07278061
7.096721172,1060.12998,35.5430603
6.900742054,971.9251746,33.35165024
7.101950169,1062.551027,31.41896057
7.032721996,1030.787291,30.23390007
7.118872166,1070.410708,33.85445023
7.060407162,1043.415243,28.8156395
7.136750221,1078.75569,27.63478088
7.116576195,1069.342088,27.07612991
7.760621071,1396.039966,29.45606995
8.187403679,1639.071387,33.58042908
8.227355003,1662.756426,31.41039085
7.872001171,1457.571192,32.17551041
7.968310833,1511.902134,29.47644043
8.218437195,1657.457004,28.45274925
8.052801132,1560.377212,25.83394051
8.020643234,1541.840324,24.10320091
8.565058708,1868.262196,23.36778069
8.134815216,1608.118988,19.52853966
7.149119854,1084.554445,20.60162926
6.961094856,998.5708254,24.58048058
7.296671867,1155.335583,20.3946209
6.747755051,906.3682501,19.46126938
6.975061893,1004.801961,18.5054493
6.999240875,1015.647107,12.08981991
7.138048172,1079.363196,12.7582798
6.8828969,964.1326994,10.66207981
6.994623184,1013.57019,10.71811008
7.310836792,1162.290498,10.12660027
7.562182903,1290.139059,9.572807312
7.469789028,1242.343235,10.71916008
7.450578213,1232.467959,10.04740047
7.551387787,1284.522583,10.97928047
7.514411926,1265.40251,12.32748985
7.759739876,1395.558941,14.62915039
7.301082134,1157.497938,15.43089008
7.468632221,1241.746989,15.61034966
7.591928959,1305.694677,21.54167938
7.874101162,1458.744965,24.11034966
8.343104362,1732.169611,24.3932209
8.58062458,1877.940045,26.30064011
8.922143936,2093.926342,32.26647186
7.972735882,1514.422494,32.0714798
8.030350685,1547.424932,37.51750183
8.545347214,1856.030485,36.63483047
8.7984972,2014.989128,36.58969116
9.022456169,2158.4775,37.14139938
10.03396988,2813.043288,38.32542038
9.333607674,2360.88501,39.67893982
8.951818466,2112.977731,38.34580994
8.712864876,1960.787393,38.36565018
7.430158138,1222.03244,39.85356903
6.927111149,983.5115084,42.4054718
7.566197872,1292.231894,42.62994003
7.494268894,1255.008923,43.42361069
7.863993168,1453.099731,46.57062912
8.401397705,1767.54967,49.3981781
8.198166847,1645.438021,52.01166916
7.727291107,1377.910777,54.444561
7.768876076,1400.550689,55.65647888
7.959317207,1506.786067,58.36367035
8.816468239,2026.414643,61.32962036
9.006519318,2148.194502,65.94664764
9.474714279,2453.387329,69.3691864
9.42216301,2418.905387,69.12731934
9.584248543,2505.288739,71.17835236
9.215966225,2284.041517,73.35086823
9.238850594,2298.96447,76.07247925
8.71619606,1962.888154,76.03648376
8.697365761,1951.021672,74.68335724
8.822875023,2030.491969,72.84713745
8.95380497,2114.254462,70.15615845
8.891839027,2074.511139,71.10961914
8.670291901,1933.997264,72.83891296
8.817420959,2027.020828,74.42711639
9.190676689,2267.566128,74.84770966
8.436193466,1788.795952,76.86226654
8.468697548,1808.726207,76.16845703
8.668206215,1932.687599,77.46826935
8.067355156,1568.800969,79.06329346
8.325007439,1721.242136,76.95207977
9.237752914,2298.248369,75.61901855
9.272242546,2320.762457,74.24839783
8.964456558,2121.103148,74.3379364
8.218848228,1657.701105,75.49981689
8.14387989,1613.435699,74.13191986
8.245895386,1673.796794,74.09786224
8.044496536,1555.580113,75.41578674
7.795151234,1414.961747,75.57848358
7.876784801,1460.245682,76.82430267
7.635725975,1328.807274,75.75681305
7.370580196,1191.94196,75.94793701
7.65322113,1338.108393,75.74099731
7.832859993,1435.784745,73.24324799
7.710308075,1368.724926,73.83397675
7.918232918,1483.525445,71.82407379
7.686072826,1355.677748,73.88535309
7.675662041,1350.095372,71.52754974
7.741889954,1385.835071,67.68692017
7.858848095,1450.230668,63.70063019
8.168265343,1627.777048,61.58338928
8.538905144,1852.03874,60.59495163
9.060854912,2183.293404,58.42488098
9.249835968,2306.132705,51.58073044
8.985645294,2134.741122,52.07749939
8.671117783,1934.515934,50.98175049
8.726649284,1969.484498,53.73836136
9.342899323,2366.966686,54.54465866
9.682315826,2578.216167,54.71033859
9.798397064,2660.243469,53.76166916
9.681376457,2577.533567,55.84862137
9.344524384,2368.030501,58.18107986
8.707543373,1957.432815,58.86162949
9.436472893,2428.29177,60.24517059
9.896490097,2726.044647,63.73086166
9.839372635,2688.115227,61.34363937
10.30160999,2965.818058,60.08415985
10.14280987,2877.74791,60.51100159
10.3138504,2972.303589,61.93915176
10.27770042,2953.026374,62.55883026
10.95224953,3255.321005,64.67730713
11.85305023,3497.227135,66.46201324
11.88537025,3502.989071,66.68929291
11.9326601,3511.088206,68.37645721
12.11063957,3538.11616,68.21634674
12.35492992,3566.662907,67.18099976
11.56917,3438.44655,66.23686981
11.26860046,3359.256269,66.79802704
10.82870007,3208.547963,64.37229156
10.9511404,3254.917073,64.49317932
10.01049995,2798.613316,63.86812973
10.16757011,2891.967634,62.07435989
10.69664955,3154.483207,65.06597137
10.34148026,2986.787062,63.19895935
10.52311039,3076.73576,63.52453995
10.93712997,3249.789997,65.71452332
10.03557968,2814.026765,61.56402969
10.27342033,2950.719228,61.89440155
10.58228016,3104.121348,62.49518967
9.910355568,2735.092053,61.87353897
11.01939964,3279.248477,61.81779861
10.15260983,2883.397878,61.72016907
11.29911995,3368.13625,61.96628952
11.22097015,3345.005403,59.99008942
10.36841965,3000.701769,57.34254074
10.89708996,3234.884596,58.36040878
10.22912025,2926.528965,54.86555099
10.43023968,3031.870423,57.80102158
9.9560709,2764.484236,58.75848007
9.866624832,2706.345319,55.73194885
9.024001122,2159.47488,55.22269058
9.488786697,2462.625955,58.19026947
9.772171021,2642.110557,57.67478943
9.876999855,2713.221667,57.81998062
10.53872967,3084.054463,56.94207001
10.13329983,2872.237573,56.72251892
10.34469032,2988.455805,59.75305939
8.876029015,2064.399258,60.10063171
9.607702255,2523.038457,63.15652084
8.863759995,2056.560395,55.07543945
7.845849991,1442.995841,35.13940048
8.005577087,1533.192092,31.47370911
8.400783539,1767.175504,33.54343033
7.57353878,1296.06389,33.89212036
8.023163795,1543.289453,32.63420105
7.979910851,1518.513516,32.14852142
8.305771828,1709.65697,31.29077911
8.544368744,1855.424004,25.65814018
9.140692711,2235.056324,24.93594933
8.987553596,2135.970298,29.37215996
8.913619995,2088.461124,29.45713043
9.574187279,2497.614297,31.5780201
9.076993942,2193.739653,31.74609947
9.323431969,2354.226542,34.00090027
9.195560455,2270.746405,38.42628098
9.44109726,2431.325601,43.04967117
10.23729038,2931.033098,41.0471611
9.606080055,2521.817071,39.48094177
10.1612196,2888.337991,42.08094025
9.657069206,2559.763988,43.37620926
10.57616043,3101.331554,43.18434906
9.576820374,2499.626243,45.0494194
10.6768198,3145.990297,51.15127945
10.0370903,2814.948918,44.34302902
9.383694649,2393.686266,46.55992889
10.34584999,2989.057942,49.86679077
10.7824297,3190.091304,48.77627945
10.46992016,3051.324505,51.99010086
10.77912998,3188.755171,50.22338104
11.0337801,3284.238741,52.71187973
11.5882597,3442.872215,51.59880066
11.69563961,3466.477402,55.19311142
12.1856699,3547.915501,54.14849854
11.80270958,3487.881771,55.29758835
11.34689045,3381.646406,54.86122131
12.0112896,3523.694632,57.41728973
11.89548016,3504.753535,57.94924164
12.70783997,3591.407642,60.24248123
13.47451973,3600,62.27302933
13.61328983,3600,63.54465103
13.11830997,3600,62.23815155
13.28549957,3600,64.71872711
13.50485992,3600,67.78016663
14.0390501,3600,68.51017761
13.1409502,3600,68.13497162
13.51428032,3600,69.84546661
13.60459995,3600,69.38273621
13.85772991,3600,70.78447723
14.71068001,3600,73.27355194
14.87629986,3600,71.41565704
15.04459953,3600,73.17830658
15.43315983,3600,73.28608704
14.27696037,3600,72.700737
15.38187981,3600,71.71027374
15.78579044,3600,73.37555695
15.14768028,3600,72.11164093
14.89247036,3600,72.09780884
14.32936954,3600,71.82540131
14.35898972,3600,70.26847076
14.46648026,3600,70.43154144
15.1740799,3600,71.53663635
15.53557014,3600,71.89671326
15.13309956,3600,70.76970673
14.48616028,3600,71.00469971
14.69604015,3600,71.09236908
14.60886002,3600,71.18292236
13.7225399,3600,71.14391327
14.08619976,3600,70.2561264
13.37392998,3600,71.02313232
13.29767036,3600,69.74751282
13.14041996,3600,70.42883301
13.83607006,3600,73.14893341
13.79419994,3600,73.5490799
14.18377972,3600,73.49932861
13.69824028,3600,73.66854858
12.98377037,3597.8963,73.2651062
13.96098995,3600,73.61876678
13.24435043,3600,74.65325928
13.55333996,3600,75.14563751
13.52616024,3600,75.67539215
13.48841953,3600,74.1294632
13.34267998,3600,71.86431885
13.47062016,3600,70.27574921
13.64344025,3600,72.88625336
14.13261032,3600,72.4348526
13.96603012,3600,71.36937714
13.51144028,3600,71.40041351
13.1501503,3600,68.87705994
13.47325039,3600,69.68081665
13.48875046,3600,70.41137695
14.00273991,3600,71.16644287
14.19501019,3600,68.86714172
13.41586971,3600,68.56208038
13.73167038,3600,70.5254364
14.23709011,3600,72.01693726
14.45489025,3600,73.34864807
14.33642006,3600,72.78629303
13.59620953,3600,72.7938385
14.26891041,3600,72.07820892
13.97805977,3600,72.72205353
14.10867977,3600,72.23885345
14.17107964,3600,71.27947235
13.95207024,3600,71.96736908
13.79693985,3600,72.24671936
13.96872997,3600,72.22621918
13.91555023,3600,71.80615997
14.04566956,3600,71.91536713
14.13591957,3600,70.69862366
13.64151955,3600,71.60923767
14.15958977,3600,70.99632263
14.41117001,3600,70.55927277
14.28479004,3600,70.97221375
14.30323982,3600,70.52079773
14.07730961,3600,72.39938354
13.47126961,3600,71.68775177
13.74382019,3600,72.59261322
13.93702984,3600,74.36715698
13.65377045,3600,73.03907013
12.96008015,3597.768355,72.32684326
12.78614998,3594.369389,73.2224884
13.15071964,3600,72.45217133
12.91110039,3597.250483,71.46645355
12.89426994,3596.993405,68.8562088
11.97198963,3517.527061,67.09249115
11.46877956,3414.008789,65.8881073
10.55661011,3092.353544,65.50492096
11.18994999,3335.46426,66.57089233
10.84070015,3213.250037,65.14407349
9.543861389,2474.262855,64.76851654
10.40151978,3017.521589,63.52547073
10.83261013,3210.083877,63.31549072
11.66479969,3459.919977,62.94895172
11.77077961,3481.717742,59.58942032
10.39811039,3015.803137,58.45872116
10.97896004,3264.962769,57.48490906
10.83621025,3211.494787,59.58507156
11.67068005,3461.184006,57.16225052
12.44464016,3574.758551,56.68003082
12.38718033,3569.717963,57.62950134
11.68772984,3464.812468,59.63402176
11.41217995,3399.353955,58.66320038
11.89634991,3504.904491,57.66519928
12.87755966,3596.697982,60.38605118
12.43350983,3573.822208,58.19152069
11.34317017,3380.611185,57.42401886
9.991570473,2786.849608,58.11713028
10.12780952,2869.043994,60.97929001
11.35498047,3383.887752,62.24855042
12.5313797,3581.402554,56.21358871
12.64801025,3588.536441,57.86220932
11.04634953,3288.562239,52.5175705
9.642383575,2548.928378,51.02553177
10.72924995,3168.231131,53.78403854
10.48139954,3056.872924,52.97848129
10.1614399,2888.464104,53.3833313
11.37337017,3388.932768,54.69580078
11.4264698,3403.114406,55.50230026
11.00321007,3273.574195,55.65673065
9.804791451,2664.6297,52.87171173
9.630360603,2540.001104,50.87918091
11.61857033,3449.756096,60.4463501
8.987955093,2136.228929,50.07434845
9.791262627,2655.333481,55.88343048
11.5927,3443.891619,61.63243866
13.14931011,3600,58.10807037
12.21899986,3551.972118,56.39458084
10.3843298,3008.824457,54.7518692
10.49981976,3065.702055,53.4754982
9.834654808,2684.934475,49.85448074
9.857219696,2700.081387,52.57761002
10.2321701,2928.212599,53.07450867
10.51280022,3071.869254,54.50114059
10.46251011,3047.72405,54.14368057
11.25018024,3353.801975,55.59815979
10.7010603,3156.35883,56.41286087
10.71607971,3162.709093,56.62535095
10.91561985,3241.829327,58.20072174
10.99680042,3271.311161,57.30807877
11.04442978,3287.904211,58.54973984
11.75609016,3478.819778,59.28715134
12.79706001,3594.710922,61.42424011
12.95489979,3597.72975,61.68664932
12.69102001,3590.653986,62.69435883
12.8956604,3597.016182,63.72740936
13.10317039,3600,64.21365356
13.19369984,3600,67.75862885
13.05932999,3600,67.75906372
12.62106991,3587.069941,66.64082336
12.6856699,3590.405505,66.51831055
12.55416965,3582.957694,69.12828064
12.63008022,3587.572472,70.17693329
12.55683994,3583.134757,68.60048676
12.62423038,3587.247591,69.3249588
12.28448963,3559.418849,69.30393219
12.71030998,3591.514803,70.97575378
13.20057011,3600,73.25392151
13.2264204,3600,75.33184052
13.71232033,3600,75.34985352
13.04444027,3600,73.81784058
12.5250597,3580.957322,72.85468292
12.88906002,3596.905598,72.69525146
12.73929977,3592.705445,75.47015381
13.39373016,3600,75.30560303
12.96949959,3597.828772,72.64022064
12.87782001,3596.702892,74.61099243
12.4917202,3578.507824,74.56072998
12.63669968,3587.933934,75.18502045
12.36660004,3567.787265,73.32343292
12.22459984,3552.63596,74.70223236
12.00292015,3522.403354,75.56446075
11.63829041,3454.141013,73.60767365
11.83259964,3493.485356,73.76998138
11.84761047,3496.23912,75.55370331
11.56505966,3437.484463,73.44455719
11.12308979,3314.191688,72.38749695
10.93467045,3248.885226,71.88687134
11.5774498,3440.374693,71.93364716
11.29870987,3368.018223,71.45025635
11.29209042,3366.108208,74.34155273
11.14548969,3321.427096,74.94277954
11.27095985,3359.949727,73.6603775
11.1449604,3321.257397,71.87690735
11.72091007,3471.718857,73.36759949
11.19379997,3336.659665,72.12277222
10.85715008,3219.639541,72.02789307
11.35888958,3384.965964,71.12979889
10.96135998,3258.628156,72.23332977
11.37368011,3389.017206,73.11630249
11.23488998,3349.219957,72.72073364
11.29671955,3367.444887,73.42965698
11.16370964,3327.231455,74.92331696
11.63619041,3453.677562,74.28141785
12.33285046,3564.476924,74.94555664
12.08985996,3535.23714,75.91029358
12.2332201,3553.647903,76.21161652
12.38298988,3569.330227,76.47016144
12.4874897,3578.184853,73.65351868
12.42306042,3572.925676,73.54836273
12.34844971,3566.02931,73.65979004
12.35087967,3566.267673,72.47431946
12.12664032,3540.284033,70.87792206
11.69894981,3467.170718,70.82407379
11.42043972,3401.532566,70.40405273
11.36305046,3386.110182,70.30538177
11.30136967,3368.783123,71.27651215
11.24894047,3353.432298,70.53045654
11.61590004,3449.156671,70.30166626
11.46525002,3413.113589,70.60437775
11.0943203,3304.736807,69.24362183
11.18953991,3335.336744,68.41372681
11.09436035,3304.750098,67.89167023
10.67416,3144.843577,64.7010498
11.01988029,3279.416029,65.5812912
11.53658009,3430.728724,67.04527283
10.64332008,3131.41637,65.21716309
10.33283997,2982.281024,67.04316711
10.69066048,3151.928586,65.92951202
11.05924988,3292.962558,65.03382111
10.68210983,3148.265674,65.15622711
10.03199959,2811.838484,62.24219131
10.10811043,2857.510681,61.61367035
8.737675667,1976.449332,60.21107864
8.719106674,1964.724216,62.13747025
8.814665794,2025.267936,59.64756012
8.271650314,1689.183515,57.48181915
8.038751602,1552.265668,57.9104805
8.734045982,1974.155869,60.70750046
8.873810768,2062.981449,60.17098999
9.710178375,2598.324142,59.45806885
9.859446526,2701.567099,60.53414154
8.969463348,2124.324042,62.11800003
8.514304161,1836.82175,61.16188812
8.306071281,1709.837086,62.07332993
8.776508331,2001.032459,60.86899185
8.065040588,1567.459898,63.88175964
8.461435318,1804.266426,62.39654922
8.620897293,1903.053567,61.32202148
8.15220356,1618.324649,58.66028976
8.512918472,1835.965901,60.02328873
8.112314224,1594.955432,57.23019028
7.221467018,1118.884177,60.21210861
6.698805809,885.9790718,59.60792923
6.221449852,701.2790633,50.62614059
6.732071877,899.805168,42.71121979
6.590983868,842.0424038,44.40287018
7.134772778,1077.830581,56.2263298
6.574433804,835.4154951,66.35829163
5.672510147,520.0218807,57.8797493
5.736180782,539.5777831,38.06137848
5.945892811,606.8877183,28.58448029
5.785583973,555.0292172,34.69419098
6.035223961,635.9360927,28.94363976
6.374885082,757.9134862,27.83186913
6.27670002,721.3797826,30.93498993
6.273955822,720.3736588,26.67296982
6.161717892,679.9162723,26.09324074
5.380685806,435.3228565,22.20030022
5.358839989,429.2943346,21.10083961
5.374137878,433.5115038,26.17365074
5.360047817,429.6265508,27.86179924
5.194030762,385.1361292,27.29879951
5.065574169,352.2739026,27.84285927
5.117714882,365.4535075,23.53054047
5.231440067,394.9583552,26.90739059
4.852680206,300.6157006,25.21079063
4.211143017,163.233075,26.9517498
4.45339489,212.1995955,29.07723045
5.057819843,350.3320886,29.36771965
4.923544884,317.4368619,28.0197506
4.908113956,313.7429544,32.97314072
5.139761925,371.0913103,36.68019867
5.688382149,524.8595178,42.74897003
5.844882965,573.9019966,41.29339981
6.778554916,919.3415316,38.31985855
6.784725189,921.9540039,37.52531815
6.665287018,872.177695,40.34183121
6.490245819,802.1807146,43.06604004
5.958035946,610.9255331,44.469841
6.218831062,700.3344537,48.15356064
6.678639889,877.6602073,52.5916481
7.332158089,1172.813313,52.36698914
7.363604069,1188.452879,52.97410965
8.090315819,1582.133281,53.9859314
8.583254814,1879.57696,54.41038895
8.991997719,2138.833421,57.20827103
9.258470535,2311.769017,55.87517929
10.04411983,2819.230776,59.01739883
9.807483673,2666.472353,60.22713852
9.459780693,2443.585428,62.10380173
9.11343956,2217.362866,63.03182983
9.103568077,2210.959973,65.51348877
9.078261375,2194.560411,70.95477295
8.519956589,1840.314299,70.12255859
9.063076973,2184.731117,70.81905365
8.970471382,2124.972643,74.85230255
8.165769577,1626.306698,77.55957031
8.91277504,2087.919552,77.21334076
8.926215172,2096.537815,76.65753937
9.302915573,2340.807794,74.85668182
9.454707146,2440.255849,75.08587646
9.680937767,2577.214685,76.10935211
9.458228111,2442.566498,72.94833374
8.800243378,2016.098558,73.37640381
8.53917408,1852.205325,75.31629944
8.653199196,1923.272125,75.97498322
8.678553581,1939.187631,76.34398651
8.640441895,1915.279142,76.3049469
7.532164097,1274.559239,77.82673645
6.680741787,878.5250906,79.67668152
5.683108807,523.2495194,84.21347809
4.656538963,255.8893099,88.85578918
5.344668865,425.4060509,87.5581131
8.218296051,1657.373187,78.12586975
8.910715103,2086.599375,76.04958344
8.53679657,1850.732815,74.92154694
8.478793144,1814.932456,75.23249054
7.672351837,1348.323234,76.92534637
7.923239231,1486.350085,77.53469086
7.800619125,1417.970908,76.32230377
7.798095226,1416.581489,74.82884216
7.896100044,1471.070649,73.55853271
6.233445168,705.6152355,75.89763641
5.630966187,507.475655,79.56981659
6.346167088,747.1197372,78.67030334
5.092017174,358.931079,82.35334015
6.15363121,677.0534748,79.78592682
6.953956127,995.3954618,76.5078125
6.819242001,936.6518401,76.57713318
7.169001102,1093.9176,75.8392868
7.901294231,1473.988723,74.20353699
7.361348152,1187.326116,75.51763153
7.01198101,1021.391338,76.35861206
7.217510223,1116.988147,75.2702713
5.797797203,558.8869569,78.52716064
6.206254959,695.8084426,78.27694702
8.644962311,1918.110205,77.01024628
8.619919777,1902.44275,74.5880127
6.80445385,930.3374007,81.60851288
5.433139801,449.9704181,81.27919006
6.655035019,867.9822737,75.96782684
7.536955833,1277.038109,77.58174133
6.793292999,925.5890777,77.06429291
4.537552834,229.9909551,75.93934631
3.280508995,31.27111155,80.45168304
3.188047886,24.84649294,83.60282135
3.763060093,86.99877941,75.02250671
